,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc527,0.57,0.04,0.23,0,0.02,0,0,0,0,0.14,0,https://stackoverflow.com/questions/55109834/use-case-for-bigchaindb-how-is-bigchaindb-decentralized
Doc528,0,0,0.58,0,0.08,0,0,0.33,0,0,2,https://stackoverflow.com/questions/55108146/error-trying-login-and-get-user-context-in-hyperledger-composer
Doc529,0.3,0,0,0,0,0.04,0,0,0,0.65,9,https://stackoverflow.com/questions/55105788/how-to-protect-from-51-attack
Doc530,0.64,0,0,0.1,0.05,0,0,0,0,0.21,0,https://stackoverflow.com/questions/55101428/provide-counterfeit-data-protection-for-end-users-of-service-tools
Doc531,0,0,0,0,0,0.5,0,0,0.24,0.23,5,https://stackoverflow.com/questions/55057886/how-to-decode-the-block-data-file-in-fabric
Doc532,0.7,0,0,0,0,0.05,0.06,0,0,0.17,0,https://stackoverflow.com/questions/55045661/hyperledger-burrow-is-there-a-way-to-set-miningreward-and-gasprice-to-0
Doc533,0.01,0,0.1,0,0,0,0,0.41,0.33,0.15,7,https://stackoverflow.com/questions/55048853/hyperledger-sawtooth-cannot-start-devmode-consensus-engine
Doc534,0,0,0.24,0.09,0.16,0,0,0.13,0.37,0,8,https://stackoverflow.com/questions/55044168/hyperledger-fabric-1-4-how-to-register-to-chaincode-emitted-events
Doc535,0,0,0,0.81,0,0,0.18,0,0,0,3,https://stackoverflow.com/questions/55041411/how-to-set-a-script-for-an-asset-using-waves-ide
Doc536,0,0,0,0.31,0,0,0,0.69,0,0,7,https://stackoverflow.com/questions/55035808/curl-invoke-restmethod
Doc537,0,0,0,0.99,0,0,0,0,0,0,3,https://stackoverflow.com/questions/55027451/im-getting-this-error-order-rejected-by-script-of-asset-while-creating-an-sma
Doc538,0,0,0.06,0,0,0,0.02,0,0.82,0.1,8,https://stackoverflow.com/questions/55021330/error-when-invoking-chaincode-signature-set-did-not-satisfy-policy
Doc539,0,0,0,0.49,0,0,0.29,0,0,0.22,3,https://stackoverflow.com/questions/55026182/how-can-i-calculate-fees-for-my-smart-accounts-and-smart-assets
Doc540,0,0,0,0,0,0,0,0,0.7,0.28,8,https://stackoverflow.com/questions/55018805/how-can-i-make-hyperledger-fabric-idemix-transaction-in-cli
Doc541,0,0.8,0.19,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/55016839/can-we-add-new-node-in-running-blockchain-network-developed-using-hypeledger
Doc542,0,0.26,0.37,0.04,0,0,0,0,0.28,0.05,2,https://stackoverflow.com/questions/55016679/hyperledger-fabric-is-it-possible-for-an-organization-to-join-a-channel-in-read
Doc543,0,0.19,0,0,0,0.13,0,0.1,0.57,0,8,https://stackoverflow.com/questions/55016301/unexpected-signal-during-runtime-execution-signal-sigsegv-segmentation-violati
Doc544,0.21,0,0.21,0,0,0,0.21,0,0,0.37,9,https://stackoverflow.com/questions/55006488/tool-service-for-ethereum-smart-contract-analytics
Doc545,0.49,0,0,0,0,0,0,0,0.25,0.25,0,https://stackoverflow.com/questions/54995668/which-is-best-solution-for-supply-chain-application-fabric-or-sawtooth
Doc546,0.06,0,0.72,0.22,0,0,0,0,0,0,2,https://stackoverflow.com/questions/54984576/hyperledger-fabric-1-4-how-do-we-define-assets
Doc547,0,0,0,0.46,0.04,0,0.13,0,0.36,0,3,https://stackoverflow.com/questions/54981807/how-to-emit-events-from-the-smart-contract-chaincode-using-the-node-fabric-con
Doc548,0,0,0,0.25,0,0,0,0.37,0.38,0,8,https://stackoverflow.com/questions/54970604/hyperledger-fabric-cannot-enroll-more-than-one-user
Doc549,0,0,0,0.2,0,0,0.66,0.1,0,0.04,6,https://stackoverflow.com/questions/54962969/smart-contract-methods-request-send-doesnt-display-anything
Doc550,0.23,0,0,0.3,0,0.07,0.18,0,0,0.2,3,https://stackoverflow.com/questions/54926728/how-to-filter-web3-events-with-date-range
Doc551,0,0,0,0.06,0.28,0,0,0,0,0.65,9,https://stackoverflow.com/questions/54925048/what-is-the-verification-speed-for-syncing-a-waves-node
Doc552,0,0,0,0,0.43,0,0.41,0.06,0,0.08,4,https://stackoverflow.com/questions/54924868/how-i-can-run-a-private-waves-blockchain
Doc553,0,0,0,0.84,0,0,0.15,0,0,0,3,https://stackoverflow.com/questions/54922988/how-to-use-waves-transactions-library-in-testnet
Doc554,0,0,0,0.53,0,0,0,0.22,0,0.24,3,https://stackoverflow.com/questions/54920127/how-to-cast-transaction-state-to-foostate-which-is-a-type-of-contractstate
Doc555,0,0.16,0,0.12,0.05,0.31,0.1,0.27,0,0,5,https://stackoverflow.com/questions/54918326/truffle-test-fail-when-network-flag-is-set
Doc556,0,0,0.78,0,0,0,0.05,0,0,0.17,2,https://stackoverflow.com/questions/54914873/integrate-blockchain-using-hyperledger-into-wordpress
Doc557,0.17,0.12,0,0.71,0,0,0,0,0,0,3,https://stackoverflow.com/questions/54914608/got-an-configurationerror-when-sending-a-transaction-in-xcode
Doc558,0,0,0,0.82,0,0,0.17,0,0,0,3,https://stackoverflow.com/questions/54908658/how-can-i-get-string-address-from-tx-sender-in-ride
Doc559,0,0,0,0,0,0.08,0.41,0.5,0,0,7,https://stackoverflow.com/questions/54907477/im-testing-a-multi-sig-contract-using-ride-but-i-have-got-the-following-error
Doc560,0,0,0.33,0.52,0,0,0.13,0,0,0,3,https://stackoverflow.com/questions/54906794/how-i-can-create-a-smart-asset-which-can-be-traded-only-by-the-assets-issuer-i
Doc561,0,0,0,0,0,0,0.98,0,0,0,6,https://stackoverflow.com/questions/54906129/is-the-waves-smart-contract-has-similar-addresses-as-in-ethereum
Doc562,0,0,0,0.52,0,0,0.48,0,0,0,3,https://stackoverflow.com/questions/54894834/how-to-create-a-whitelist-as-a-smart-asset
Doc563,0,0,0,0,0,0,0,0.1,0,0.89,9,https://stackoverflow.com/questions/54890521/how-to-know-if-my-waves-node-is-on-fork-or-not
Doc564,0,0,0,0.74,0.05,0,0.15,0,0,0.06,3,https://stackoverflow.com/questions/54887046/which-type-of-transactions-does-waves-platform-have-for-smart-accounts-and-smart
Doc565,0,0.07,0,0,0,0,0,0.86,0,0.06,7,https://stackoverflow.com/questions/54886620/failed-to-connect-to-load-balancer-while-performing-transactions-between-corda-n
Doc566,0,0,0,0.3,0.09,0,0.16,0.32,0,0.11,7,https://stackoverflow.com/questions/54879551/how-to-create-tron-transaction
Doc567,0,0.28,0.1,0,0,0.2,0,0.41,0,0,7,https://stackoverflow.com/questions/54866614/missing-multichain-conf-how-to-create
Doc568,0,0,0,0,0,0,0,0.02,0,0.98,9,https://stackoverflow.com/questions/54863758/what-if-two-blocks-complete-their-pow-at-same-time
Doc569,0.84,0,0,0,0,0,0,0.14,0,0,0,https://stackoverflow.com/questions/54863570/how-to-present-proof-of-recaptcha-solving
Doc570,0,0,0.12,0.05,0.46,0,0.08,0.29,0,0,4,https://stackoverflow.com/questions/54861475/error-for-tronbox-initialization-or-command-related-to-tronbox
Doc571,0,0,0,0.1,0,0.23,0.01,0,0,0.65,9,https://stackoverflow.com/questions/54860922/publish-off-chain-item-with-on-chain-notes
Doc572,0,0,0.62,0,0,0.37,0,0,0,0,2,https://stackoverflow.com/questions/54859932/can-we-write-queries-in-multichain-like-select-from-stream1-key1-where-key1-va
Doc573,0.35,0.26,0,0,0,0,0.37,0,0,0,6,https://stackoverflow.com/questions/54848561/what-is-the-purpose-of-handshakelocal-in-multichain
Doc574,0,0.46,0,0,0,0,0.09,0.43,0,0,1,https://stackoverflow.com/questions/54846734/what-does-offline-rpc-command-in-multichain-does
Doc575,0,0,0,0,0.18,0,0,0,0.57,0.24,8,https://stackoverflow.com/questions/54846441/how-to-resolve-timeout-error-while-executing-transactions-in-hyperledger-fabric
Doc576,0,0,0,0.07,0,0.62,0,0,0,0.29,5,https://stackoverflow.com/questions/54844533/what-is-the-differnce-in-a-grapich-when-i-use-mod-p-for-example-the-differenc
Doc577,0.06,0,0,0.3,0,0,0.63,0,0,0,6,https://stackoverflow.com/questions/54842557/expected-identifier-but-got-payable
Doc578,0,0,0,0,0,0,0,0,0,0.98,9,https://stackoverflow.com/questions/54837798/publish-off-chain-item-with-on-chain-notes-in-multichain
Doc579,0,0,0.42,0.57,0,0,0,0,0,0,3,https://stackoverflow.com/questions/54827446/how-can-i-sign-a-transaction-with-a-private-key-using-the-rest-api-waves
Doc580,0,0,0,0.38,0,0,0.48,0,0,0.12,6,https://stackoverflow.com/questions/54825539/how-can-i-send-back-the-ether-which-i-used-to-buy-a-token-in-erc20
Doc581,0,0,0,0.44,0,0,0.33,0,0,0.23,3,https://stackoverflow.com/questions/54824307/how-can-i-create-that-waves-smart-contracts-and-assets-with-js
Doc582,0.42,0,0,0,0,0.46,0,0,0,0.1,5,https://stackoverflow.com/questions/54817532/how-to-create-a-blockchain-for-record-keeping-using-ethereum-parity-ipfs
Doc583,0,0.09,0,0,0.42,0,0.38,0,0.1,0,4,https://stackoverflow.com/questions/54809627/hyperledger-fabric-smart-contract-is-not-creating-in-vs-code
Doc584,0.23,0,0.27,0.13,0,0,0,0,0,0.38,9,https://stackoverflow.com/questions/54753331/is-it-necessary-to-use-a-cryptocurrency-to-make-a-payment-using-blockchain
Doc585,0,0,0,0,0.86,0,0,0,0.13,0,4,https://stackoverflow.com/questions/54735249/global-build-tools-cant-be-installed-as-a-pre-requisite-for-setting-up-hyperled
Doc586,0.55,0,0,0,0,0,0,0,0,0.43,0,https://stackoverflow.com/questions/54734210/how-to-calculate-number-of-messages-in-bft
Doc587,0.36,0,0,0.42,0,0,0,0,0,0.21,3,https://stackoverflow.com/questions/54728447/blockchain-beginner-how-do-i-validate-my-sha-256-hash-submission-by-converting
Doc588,0,0,0,0,0,0,0.3,0,0,0.66,9,https://stackoverflow.com/questions/54726879/how-get-list-transactions-for-my-hd-account-to-json
Doc589,0.52,0.13,0,0,0,0,0.05,0.07,0,0.22,0,https://stackoverflow.com/questions/54722167/how-corda-replace-the-current-data-consistency-used-in-financial-industry
Doc590,0,0,0.7,0,0,0,0,0.15,0,0.14,2,https://stackoverflow.com/questions/54697796/changes-made-to-rest-server-using-apis-not-reflected-in-composer-playground
Doc591,0.23,0,0.41,0,0,0,0,0,0.36,0,2,https://stackoverflow.com/questions/54697330/using-hyperledger-fabric-with-c-application
Doc592,0.98,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/54697247/are-asynchronous-distributed-systems-faster-than-synchronous
Doc593,0,0.34,0,0,0,0,0,0,0.35,0.31,8,https://stackoverflow.com/questions/54688849/how-to-get-the-list-of-orderers-peers-organizations-participated-in-block-chain
Doc594,0,0,0.2,0,0.39,0,0,0,0.14,0.27,4,https://stackoverflow.com/questions/54687656/sawtooth-supply-chain-application-setup-failed
Doc595,0,0,0.33,0,0,0.2,0,0,0.36,0.1,8,https://stackoverflow.com/questions/54673179/fully-revoke-a-user-certificates-in-hyperledger-fabric-node-sdk
Doc596,0,0.37,0,0.22,0,0,0,0,0.4,0,8,https://stackoverflow.com/questions/54664042/getting-cannot-init-crypto-while-deploying-hyperledger-fabric-peer-to-kubernet
Doc597,0,0.02,0.04,0.64,0,0.02,0.15,0.12,0,0,3,https://stackoverflow.com/questions/54663482/sawtooth-transaction-error-tried-to-set-unauthorized-address
Doc598,0,0.04,0,0,0,0.26,0,0.28,0.12,0.3,9,https://stackoverflow.com/questions/54662484/how-to-implement-non-blocking-client-in-grpc-go
Doc599,0,0,0,0.48,0.16,0,0,0.33,0,0.02,3,https://stackoverflow.com/questions/54659017/query-response-is-nil-without-errors
Doc600,0,0,0.84,0,0.12,0,0.03,0,0,0,2,https://stackoverflow.com/questions/54647693/how-to-connect-hyperledger-composer-rest-server-to-own-created-authentication
Doc601,0.08,0,0,0,0,0,0,0,0.04,0.87,9,https://stackoverflow.com/questions/54630084/how-tampering-of-data-already-added-blocks-data-in-blockchain-or-worldstate-i
Doc602,0,0,0.18,0.63,0,0,0.19,0,0,0,3,https://stackoverflow.com/questions/54528837/error-while-using-bitcore-library-for-generating-public-addresses
Doc603,0.45,0,0,0,0,0.48,0,0,0,0.06,5,https://stackoverflow.com/questions/54520068/blockchain-for-document-archival-en-secure-transfer
Doc604,0,0.24,0,0,0,0,0,0,0.74,0,8,https://stackoverflow.com/questions/54513363/peer-or-orderer-reload-after-reenroll
Doc605,0,0,0,0,0,0.08,0,0,0.88,0.03,8,https://stackoverflow.com/questions/54511814/hyperledger-fabric-setup-with-more-than-one-orderers
Doc606,0,0,0.62,0,0.19,0,0,0,0.17,0,2,https://stackoverflow.com/questions/54508835/tools-for-deployment-hyperledger-fabric
Doc607,0,0.12,0,0,0,0,0.16,0.68,0,0.04,7,https://stackoverflow.com/questions/54491991/geth-websocket-over-nginx-reverse-proxy
Doc608,0,0,0,0.37,0,0,0,0,0,0.62,9,https://stackoverflow.com/questions/54487532/how-does-bitcoin-transaction-validation-work-with-scriptsig-and-sciptpubkey
Doc609,0,0,0,0.41,0,0,0.43,0,0.15,0,6,https://stackoverflow.com/questions/54490446/create-a-room-in-solidity
Doc610,0,0,0,0.62,0,0,0,0.36,0,0,3,https://stackoverflow.com/questions/54473693/failed-to-register-typeerror-parameter-url-must-be-a-string-not-object
Doc611,0,0.5,0.28,0,0,0.2,0,0,0,0,1,https://stackoverflow.com/questions/54473782/what-is-the-difference-between-amazon-managed-blockchain-and-amazon-blockchain-t
Doc612,0,0,0,0,0.58,0.07,0,0.35,0,0,4,https://stackoverflow.com/questions/54473368/corda-v4-template-app-crashes-while-running-deploynodes
Doc613,0,0.51,0.48,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/54468381/connect-2-separate-laptops-using-docker-swarm
Doc614,0,0,0.06,0.78,0,0,0,0,0,0.15,3,https://stackoverflow.com/questions/54464892/map-entry-java
Doc615,0,0,0,0,0,0.84,0,0.16,0,0,5,https://stackoverflow.com/questions/54444590/parity-error-reading-from-chain-spec-file
Doc616,0,0,0,0,0.11,0,0.34,0.54,0,0,7,https://stackoverflow.com/questions/54434965/i-cant-find-web3-eth-personal-newaccount
Doc617,0.47,0,0.1,0,0.12,0,0,0.3,0,0,0,https://stackoverflow.com/questions/54434957/how-to-create-parties-in-corda
Doc618,0.47,0.14,0.1,0,0.04,0,0,0,0.13,0.11,0,https://stackoverflow.com/questions/54433762/how-to-backup-block-chain-network-data
Doc619,0,0,0,0.13,0,0,0,0,0,0.86,9,https://stackoverflow.com/questions/54427319/how-seal-number-will-be-calculated-in-blockchain-hashing
Doc620,0.04,0.07,0,0.17,0.04,0,0,0.63,0,0.04,7,https://stackoverflow.com/questions/54421067/steemit-jussi-docker-not-working-properly
Doc621,0,0.35,0.14,0,0,0.13,0,0,0.38,0,8,https://stackoverflow.com/questions/54419670/in-hyperledger-fabric-what-is-difference-between-org1msp-member-org1msp-pee
Doc622,0.31,0,0,0,0.21,0.38,0,0.08,0,0,5,https://stackoverflow.com/questions/54404071/oracle-blockchain-platform-instance-creation-fails
Doc623,0.25,0,0,0.05,0.06,0.35,0,0.22,0,0.08,5,https://stackoverflow.com/questions/54385016/simple-synchronization-protocol-for-array-of-objects
Doc624,0.04,0,0,0.11,0.28,0.1,0.48,0,0,0,6,https://stackoverflow.com/questions/54388104/core-addproviders-is-not-a-function
Doc625,0.15,0.03,0,0.69,0.02,0,0,0.11,0,0,3,https://stackoverflow.com/questions/54381681/how-to-start-with-iota-application
Doc626,0.07,0,0,0,0,0,0,0,0,0.92,9,https://stackoverflow.com/questions/54370568/in-a-cordar3-transaction-can-i-consume-a-state-known-only-by-one-party
Doc627,0,0.13,0.18,0,0.04,0.42,0.22,0,0,0,5,https://stackoverflow.com/questions/54359632/add-new-minor-nodes-to-private-ethereum-network-set-up-using-aws-blockchain-temp
Doc628,0,0.62,0,0,0,0.09,0,0,0.29,0,1,https://stackoverflow.com/questions/54358878/regarding-hyperledger-explorer
Doc629,0,0,0,0,0,0,0,0.99,0,0,7,https://stackoverflow.com/questions/54354780/pact-todo-mvc-no-handler-accepted-message-in-browser
Doc630,0.18,0,0.35,0,0,0.36,0.08,0,0,0.03,5,https://stackoverflow.com/questions/54345029/general-question-on-how-to-use-quorum-blockchain
Doc631,0.34,0,0,0,0,0,0,0,0,0.65,9,https://stackoverflow.com/questions/54327965/is-block-reward-for-mining-on-a-non-currency-blockchain-necessary
Doc632,0,0.56,0.19,0,0,0,0,0.16,0.09,0,1,https://stackoverflow.com/questions/54325896/error-trying-to-ping-error-2-unknown-access-denied
Doc633,0,0.29,0,0,0,0,0,0.2,0.51,0,8,https://stackoverflow.com/questions/54324057/error-reading-from-192-168-1-16444214-rpc-error-code-canceled-desc-contex
Doc634,0,0,0,0,0,0,0,0,0.99,0,8,https://stackoverflow.com/questions/54321201/issue-with-chaincode-instantiate-in-hyperledger-fabric
Doc635,0.08,0,0,0.27,0,0,0.64,0,0,0,6,https://stackoverflow.com/questions/54320320/how-to-call-contract-inside-another-contarct-in-solidity-version-0-5-2
Doc636,0,0,0.93,0.05,0,0,0,0,0,0,2,https://stackoverflow.com/questions/54311032/chaning-participants-attribute-while-creating-an-asset
Doc637,0,0.31,0.11,0,0,0,0,0,0.58,0,8,https://stackoverflow.com/questions/54307340/error-trying-to-connect-to-business-network
Doc638,0,0,0,0.28,0.12,0,0.29,0.31,0,0,7,https://stackoverflow.com/questions/54305045/unknown-action-hi-in-contract-error-while-deploying-smart-contract-on-testnet
Doc639,0,0,0,0,0.2,0,0,0,0.79,0,8,https://stackoverflow.com/questions/54303719/please-tell-me-how-to-solve-path-to-chaincode-does-not-exist
Doc640,0,0,0,0,0,0.05,0,0.24,0,0.7,9,https://stackoverflow.com/questions/54294040/cant-mine-the-genesis-block-of-an-pos-mn-coin
Doc641,0.2,0,0,0,0.09,0.36,0,0,0,0.34,5,https://stackoverflow.com/questions/54288491/how-to-modify-blocktime-of-a-running-private-ethereum-network
Doc642,0,0,0.92,0,0,0,0,0.07,0,0,2,https://stackoverflow.com/questions/54284494/how-to-configure-the-multi-user-mode-of-hyperledger-composer-with-the-front-end
Doc643,0.42,0,0,0.13,0,0.14,0.3,0,0,0,0,https://stackoverflow.com/questions/54281072/what-is-the-relationship-between-ethereum-and-solidity
Doc644,0.39,0,0,0.24,0,0,0.02,0.36,0,0,0,https://stackoverflow.com/questions/54279208/azure-blockchain-workbench-rest-api-returns-204-no-content
Doc645,0,0.61,0.09,0.27,0,0,0.02,0,0,0,1,https://stackoverflow.com/questions/54275221/adding-member-to-existing-hyperledger-fabric-1-2-network-on-amazonmanaged-blockc
Doc646,0,0.61,0,0,0,0,0,0.29,0.1,0,1,https://stackoverflow.com/questions/54274351/deploy-and-expose-chaincode-as-rest-api-on-amazon-managed-blockchain-hyperledger
Doc647,0,0,0,0,0,0,0,0,1,0,8,https://stackoverflow.com/questions/54258165/error-pulling-image-configuration-when-apply-get-docker-images-sh
Doc648,0,0,0.99,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/54258091/importing-model-formulas-to-a-cto-hyperledger-composer-model
Doc649,0,0,0,0,0,0.24,0.43,0,0,0.33,6,https://stackoverflow.com/questions/54245587/ethereum-proof-of-authority-on-azure
Doc650,0.13,0,0,0,0,0.33,0.23,0.12,0,0.19,5,https://stackoverflow.com/questions/54222107/ropsten-accounts-getting-emptied-by-unauthorized-transactions
Doc651,0,0,0,0,0.09,0,0.04,0.3,0,0.57,9,https://stackoverflow.com/questions/54198663/is-there-any-functionality-in-corda-quickstarts-notary-node
Doc652,0.06,0,0,0.37,0,0.03,0.54,0,0,0,6,https://stackoverflow.com/questions/54211913/how-to-assign-or-reset-the-address-payable-variable-in-solidity-0-5-2-or-above
Doc653,0.31,0,0.11,0,0,0.18,0,0,0.1,0.29,0,https://stackoverflow.com/questions/54198632/can-permissioned-blockchain-nodes-be-changed-frequently-being-selected-from-a-wh
Doc654,0,0.12,0.01,0,0,0,0,0,0.86,0,8,https://stackoverflow.com/questions/54195016/in-hyperledger-fabric-how-do-i-join-a-channel-if-i-cannot-use-the-peer-channel
Doc655,0.88,0,0,0.11,0,0,0,0,0,0,0,https://stackoverflow.com/questions/54194750/what-is-the-best-approach-to-save-ecommerce-data-on-blockchain
Doc656,0,0,0,0.26,0,0.3,0,0,0,0.43,9,https://stackoverflow.com/questions/54178575/how-do-you-modify-the-bytes-in-a-hash-in-parity-substrate
Doc657,0.34,0,0,0.55,0,0,0.11,0,0,0,3,https://stackoverflow.com/questions/54150866/cannot-create-array-of-structs-within-another-struct-in-ethereum-voting-applicat
Doc658,0.22,0,0.29,0,0,0.1,0,0,0.39,0,8,https://stackoverflow.com/questions/54139134/using-non-fabric-ca-as-a-parent-of-fabric-cas
Doc659,0.2,0,0.37,0,0,0.17,0,0,0,0.25,2,https://stackoverflow.com/questions/54134669/types-of-blockchains
Doc660,0,0,0,0.02,0.11,0.56,0.19,0.13,0,0,5,https://stackoverflow.com/questions/54128954/quorum-ethereum-truffle-error-number-can-only-safely-store-up-to-53-bits
Doc661,0.88,0,0,0.11,0,0,0,0,0,0,0,https://stackoverflow.com/questions/54128940/how-to-store-private-data-on-blockchain
Doc662,0,0.13,0.3,0.44,0,0,0,0,0.12,0,3,https://stackoverflow.com/questions/54127744/getting-an-error-when-i-am-trying-to-add-an-asset-through-transaction-in-hyperle
Doc663,0.04,0,0,0.44,0,0,0.25,0.27,0,0,3,https://stackoverflow.com/questions/54125211/solidity-0-5-0-too-much-variables
Doc664,0,0,0.71,0,0.06,0,0.23,0,0,0,2,https://stackoverflow.com/questions/54122113/converting-ui-selected-field-to-solidity-smart-contract
Doc665,0,0.07,0,0,0,0.91,0,0,0,0,5,https://stackoverflow.com/questions/54121934/is-it-possible-to-have-branches-in-a-blockchain
Doc666,0,0,0,0,0.49,0.49,0,0,0,0,4,https://stackoverflow.com/questions/54119047/how-do-i-solve-trufle-init-command-not-found-terminal-issue-on-mac
Doc667,0,0,0,0.57,0.03,0,0,0,0,0.4,3,https://stackoverflow.com/questions/54118212/why-is-previoushash-not-showing-when-i-console-log-my-test-blockchain
Doc668,0.12,0,0,0.32,0,0.09,0,0.06,0,0.41,9,https://stackoverflow.com/questions/54109001/the-validator-cannot-currently-accept-more-batches-due-to-a-full-queue-please
Doc669,0,0.16,0,0,0.52,0.32,0,0,0,0,4,https://stackoverflow.com/questions/54107891/truffle-command-is-working-from-c-users-user-only-but-not-from-anywhere-else
Doc670,0.06,0,0,0,0,0,0.64,0.12,0,0.18,6,https://stackoverflow.com/questions/54092858/how-to-dynamically-pickup-new-smart-contract-compiled-abi-without-restarting-the
Doc671,0.31,0,0,0.16,0.26,0.16,0.12,0,0,0,0,https://stackoverflow.com/questions/54088135/i-am-trying-to-test-this-liquidity-smart-contract-code-but-if-shows-error-liqui
Doc672,0.46,0,0,0.11,0,0.02,0,0,0,0.41,0,https://stackoverflow.com/questions/54084583/are-all-blockchain-array-implementations-incorrect
Doc673,0.17,0,0,0.56,0,0,0,0.03,0,0.23,3,https://stackoverflow.com/questions/54083407/cout-is-showing-a-differnet-kind-of-behavior
Doc674,0.1,0,0.66,0,0,0.15,0,0,0.09,0,2,https://stackoverflow.com/questions/54078144/making-a-development-and-deployment-environment-for-blockchain-applications-too
Doc675,0.07,0,0,0,0.16,0,0,0,0,0.76,9,https://stackoverflow.com/questions/54073153/we-are-able-to-delete-the-entries-which-were-created-during-the-transaction-in-c
Doc676,0.17,0,0.3,0,0,0,0.41,0.04,0,0.08,6,https://stackoverflow.com/questions/54072941/how-does-ethereum-smart-contract-work-on-mobile-client
Doc677,0,0,0,0.26,0.03,0,0.35,0,0,0.34,6,https://stackoverflow.com/questions/54056587/how-to-get-the-address-of-the-contract-creator
Doc678,0.24,0.21,0.22,0,0,0.1,0,0.22,0,0,0,https://stackoverflow.com/questions/54044016/location-of-couchdb-in-hyperledger-offline
Doc679,0.2,0,0,0.07,0.23,0.13,0,0,0.13,0.23,4,https://stackoverflow.com/questions/54035358/locate-ledger-filename-by-block-number-in-hyperledger-fabric
Doc680,0,0,0,0.22,0.31,0.31,0.08,0,0,0.07,4,https://stackoverflow.com/questions/54016427/geth-always-return-the-0-balance
Doc681,0.18,0,0,0,0.09,0.34,0,0.39,0,0,7,https://stackoverflow.com/questions/54011216/store-ganache-gui-blockchain-on-windows
Doc682,0,0.06,0.87,0.06,0,0,0,0,0,0,2,https://stackoverflow.com/questions/54006629/in-hyperledger-composer-is-it-possible-to-have-a-set-of-participants-that-can-b
Doc683,0.23,0,0,0,0,0.06,0,0,0,0.71,9,https://stackoverflow.com/questions/54004872/whats-the-difference-between-blockchain-and-immutable-linked-list
Doc684,0.1,0,0.45,0,0,0.04,0.35,0,0,0.06,2,https://stackoverflow.com/questions/54004308/integrate-blockchain-payment-gateway
Doc685,0,0,0,0.18,0.21,0,0.47,0,0,0.13,6,https://stackoverflow.com/questions/54001540/error-returned-error-invalid-sender-ethereum-private-network-error
Doc686,0,0,0,0.05,0.39,0,0.1,0.38,0.09,0,4,https://stackoverflow.com/questions/53995087/java-lang-nosuchmethoderror-javax-validation-bootstrapconfiguration-getclockpro
