,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc1396,0,0,0,0.78,0.07,0,0,0.14,0,0,3,https://stackoverflow.com/questions/71350788/referrer-function-will-not-send-msg-value-to-the-required-address
Doc1397,0,0.15,0.06,0.17,0,0.61,0,0,0,0,5,https://stackoverflow.com/questions/71350735/typeerror-cannot-destructure-property-interface-of-require-as-it-is-un
Doc1398,0,0.16,0,0,0,0,0,0.78,0.04,0,7,https://stackoverflow.com/questions/71345458/how-to-scan-the-latest-pairs-added-to-ethereum-blockchain
Doc1399,0,0,0,0,0,0.17,0,0,0.82,0,8,https://stackoverflow.com/questions/71345282/transfer-nft-using-<token>-createtransferinstruction
Doc1400,0,0.13,0,0.32,0.1,0,0.12,0,0.05,0.28,3,https://stackoverflow.com/questions/71343732/solidity-tx-origin-address1-does-not-match-even-when-both-address-are-same
Doc1401,0,0,0,0.19,0,0,0.22,0,0,0.57,9,https://stackoverflow.com/questions/71340451/getting-error-struct-containing-a-nested-mapping-cannot-be-constructed
Doc1402,0.39,0,0,0,0.51,0,0.09,0,0,0,4,https://stackoverflow.com/questions/71332676/how-can-i-rectify-from-error-flag-needs-an-argument-c-in-c
Doc1403,0,0,0,0,0,0,0.08,0.61,0.3,0,7,https://stackoverflow.com/questions/71330857/nft-list-prices
Doc1404,0,0.1,0,0.14,0,0,0.16,0,0,0.6,9,https://stackoverflow.com/questions/71330577/solidity-correct-way-to-insert-read-and-delete-data-into-smart-contract
Doc1405,0.99,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/71328291/failed-to-create-deliver-client-for-orderer-hyprledger-fabric
Doc1406,0,0,0,0.26,0,0,0,0.45,0,0.29,7,https://stackoverflow.com/questions/71327850/avoid-a-hack-when-minting-nfts-with-abilities
Doc1407,0.58,0,0.29,0,0,0,0,0.12,0,0,0,https://stackoverflow.com/questions/71326563/permission-denied-network-sh-start-sh-hyperledger-fabric
Doc1408,0,0,0,0,0,0,0,1,0,0,7,https://stackoverflow.com/questions/71324515/how-blockchain-consensus-verify-the-transaction
Doc1409,0,0.48,0,0,0,0.11,0,0.4,0,0,1,https://stackoverflow.com/questions/71321479/what-is-the-best-way-to-retrieve-multiple-data-from-smart-contract
Doc1410,0,0,0,0.37,0,0.08,0,0.17,0,0.38,9,https://stackoverflow.com/questions/71317192/does-this-solidity-code-actually-create-a-random-number-each-time-or-is-the-end
Doc1411,0,0,0,0.16,0,0,0.71,0.12,0,0,6,https://stackoverflow.com/questions/71315815/is-there-a-way-to-convert-a-specified-amount-of-gwei-to-eth-usd-in-a-contract-wi
Doc1412,0.41,0,0,0,0,0,0,0,0.57,0,8,https://stackoverflow.com/questions/71313318/can-i-re-enable-<token>-mint-after-disabling-it
Doc1413,0,0,0,0,0,0.35,0,0.23,0,0.41,9,https://stackoverflow.com/questions/71303797/javascript-with-blockchain-development-address-trans-returns-when-theres-no
Doc1414,0.17,0.05,0.66,0,0,0,0,0.11,0,0,2,https://stackoverflow.com/questions/71302396/why-does-my-console-say-<truffle><ganache>-instead-of-<truffle>develop
Doc1415,0,0,0,0,0,0,0.26,0.43,0.3,0,7,https://stackoverflow.com/questions/71301047/get-historical-floor-price-volume-mcap-holders-of-an-nft-collection-like-open
Doc1416,0,0,0,0.89,0,0,0.09,0,0,0.02,3,https://stackoverflow.com/questions/71296510/code-32000-message-execution-reverted
Doc1417,0,0,0,0,0,0,0.53,0.45,0,0,6,https://stackoverflow.com/questions/71297530/data-off-cchain-and-data-feed-from-chainlink
Doc1418,0.57,0,0,0,0.33,0,0,0.08,0,0,0,https://stackoverflow.com/questions/71293348/how-to-get-query-transaction-id-from-aws-managed-blockchain-using-chaincode
Doc1419,0.5,0,0,0,0,0,0,0.29,0,0.2,0,https://stackoverflow.com/questions/71292560/does-all-peer-node-keeps-all-users-public-key-in-hyperledger-fabric
Doc1420,0,0,0.12,0,0.48,0.4,0,0,0,0,4,https://stackoverflow.com/questions/71289450/connecting-to-metamask-with-react-and-next-js-not-working
Doc1421,0.05,0,0,0,0,0,0,0.84,0.11,0,7,https://stackoverflow.com/questions/71285400/how-are-erc-721-based-dao-created
Doc1422,0,0,0,0.53,0,0,0.11,0.21,0.14,0,3,https://stackoverflow.com/questions/71280967/claiming-of-<token>s-accidentally-just-stopped-to-work
Doc1423,0,0.18,0.13,0.54,0,0,0,0,0,0.13,3,https://stackoverflow.com/questions/71281058/can-not-get-a-kitty-from-crptokitties-contract-with-id
Doc1424,0.14,0,0.85,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/71279575/how-to-download-<ganache>-on-windows
Doc1425,0,0,0,1,0,0,0,0,0,0,3,https://stackoverflow.com/questions/71277320/web3py-calling-smart-contract-functions-in-threads
Doc1426,0,0,0,0,0,0,0,0.86,0.13,0,7,https://stackoverflow.com/questions/71277060/access-to-chainlinks-cross-chain-interoperability-protocol-ccip
Doc1427,0,0,0,0,0,0,0,0.91,0,0.08,7,https://stackoverflow.com/questions/71275466/how-to-access-the-data-from-the-previous-block-of-ethereum-block-chain-through-t
Doc1428,0.09,0,0.56,0,0,0.11,0,0.23,0,0,2,https://stackoverflow.com/questions/71275021/error-encountered-could-not-complete-yarn-install-of-<substrate>-front-end-templat
Doc1429,0.55,0,0,0,0,0,0,0.43,0,0,0,https://stackoverflow.com/questions/71275003/erasure-coding-in-hyperledger-fabric
Doc1430,0,0,0.12,0.07,0,0,0,0,0,0.8,9,https://stackoverflow.com/questions/71271993/how-to-find-an-index-in-an-array-structs
Doc1431,0,0,0.02,0.37,0,0,0.53,0,0,0.08,6,https://stackoverflow.com/questions/71270669/unable-to-deploy-smart-contract-to-<polygon>-gas-estimation-error-internal-<json>
Doc1432,0,0,0,0.5,0,0,0.49,0,0,0,3,https://stackoverflow.com/questions/71265772/gas-estimation-errored-with-the-following-message-the-transaction-execution
Doc1433,0,0,0,0.24,0,0,0.68,0.08,0,0,6,https://stackoverflow.com/questions/71263950/gas-estimation-error-with-chainlink-and-<remix>
Doc1434,0.02,0,0,0.26,0.11,0,0.25,0,0,0.35,9,https://stackoverflow.com/questions/71263095/solidity-related-question-when-i-change-compiler-version-0-8-then-through-error
Doc1435,0,0.32,0.51,0,0,0,0.16,0,0,0,2,https://stackoverflow.com/questions/71258898/compiling-aggregatorv2v3interface-leads-to-typeerror-interfaces-cannot-inherit
Doc1436,0,0,0,0,0,0,0,0.55,0,0.45,7,https://stackoverflow.com/questions/71256918/why-solving-the-cryto-puzzle-is-key-in-blockchain
Doc1437,0,0.11,0,0.37,0,0,0.31,0,0.2,0,3,https://stackoverflow.com/questions/71256768/chainlink-returned-error-vm-exception-while-processing-transaction-revert
Doc1438,0,0,0,0,0.15,0,0.02,0.62,0.21,0,7,https://stackoverflow.com/questions/71256754/how-can-i-get-summary-of-transaction-history-from-<etherscan>-to-example-time-diff
Doc1439,0,0,0.04,0,0,0,0.25,0,0.71,0,8,https://stackoverflow.com/questions/71256287/what-is-a-system-vs-<token>-account
Doc1440,0.05,0,0,0.32,0,0,0.32,0.12,0,0.18,3,https://stackoverflow.com/questions/71253525/solidity-after-passing-it-to-true-my-bool-doesnt-pass-to-false-why
Doc1441,0,0,0,0,0.11,0,0,0.88,0,0,7,https://stackoverflow.com/questions/71250524/alternative-to-metamask-popup
Doc1442,0,0,0.01,0,0.55,0,0,0,0.43,0,4,https://stackoverflow.com/questions/71245158/how-to-get-a-transaction-receipt-once-minting-is-done
Doc1443,0.38,0,0,0,0,0.15,0,0.47,0,0,7,https://stackoverflow.com/questions/71242775/hyperledger-fabric-get-block-data-for-all-blocks
Doc1444,0,0,0.8,0,0,0,0.17,0,0,0,2,https://stackoverflow.com/questions/71239793/<truffle>-not-installing-properly
Doc1445,0,0,0,0.31,0,0,0.2,0,0,0.48,9,https://stackoverflow.com/questions/71237155/no-matching-declaration-found-error-in-solidity
Doc1446,0.26,0,0.24,0,0,0,0,0.27,0,0.22,7,https://stackoverflow.com/questions/71234488/how-to-get-a-public-url-from-mfs-folder
Doc1447,0.02,0,0,0,0,0,0.24,0.73,0,0,7,https://stackoverflow.com/questions/71232356/how-chainlink-can-be-used-for-verifying-biometric-data
Doc1448,0,0.18,0,0,0,0,0,0,0,0.8,9,https://stackoverflow.com/questions/71231369/does-solidity-language-has-namespace
Doc1449,0,0.11,0.67,0.1,0,0.11,0,0,0,0,2,https://stackoverflow.com/questions/71231252/error-<brownie>-test-network-mainnet-fork-error-no-test-ran
Doc1450,0,0.09,0,0.16,0,0,0.09,0.44,0,0.22,7,https://stackoverflow.com/questions/71225313/when-i-tried-to-create-a-block-in-the-testnet-block-chain-network-solidity-creat
Doc1451,0.34,0,0,0,0.09,0,0,0.25,0.08,0.24,0,https://stackoverflow.com/questions/71224428/django-rest-framework-how-to-create-a-rest-<api>-to-send-it-to-a-blockchain
Doc1452,0.28,0,0,0,0,0,0.13,0.59,0,0,7,https://stackoverflow.com/questions/71218486/what-does-<solana>-test-validator-do-on-the-background
Doc1453,0.05,0,0.45,0,0,0,0.5,0,0,0,6,https://stackoverflow.com/questions/71215283/chainlink-version-is-not-recognized
Doc1454,0,0,0.06,0,0,0.47,0,0.23,0.09,0.15,5,https://stackoverflow.com/questions/71217530/i-want-to-get-the-address-from-mnemonic-with-the-proper-derivation-path
Doc1455,0,0.15,0.01,0.49,0.06,0,0.06,0.18,0,0.05,3,https://stackoverflow.com/questions/71209838/is-this-the-right-way-for-interacting-with-a-smart-contract
Doc1456,0.02,0.09,0.03,0.26,0.32,0.28,0,0,0,0,4,https://stackoverflow.com/questions/71211447/execution-reverted-<erc721>presetminterpauserautoid-must-have-minter-role-to-min
Doc1457,0,0,0,0,0,0,0,0.22,0.77,0,8,https://stackoverflow.com/questions/71209764/get-holder-of-<solana>-nft-using-<python>
Doc1458,0,0,0,1,0,0,0,0,0,0,3,https://stackoverflow.com/questions/71209733/is-it-possible-to-allow-general-public-to-mint-nft-without-being-whitelisted
Doc1459,0,0,0,0,0.29,0.35,0.06,0,0.29,0,5,https://stackoverflow.com/questions/71207160/how-to-use-busd-coin-when-we-buy-the-nft-in-react-js-with-binance-block-chain
Doc1460,0,0.2,0,0.78,0,0,0.02,0,0,0,3,https://stackoverflow.com/questions/71206379/cant-understand-ec20capped-and-use-of-constructor-in-my-<token>
Doc1461,0,0,0,0,0,0,0,0.59,0.39,0,7,https://stackoverflow.com/questions/71206244/creating-a-wallet-inside-an-etherium-<pool>
Doc1462,0,0.1,0,0,0,0,0.68,0,0,0.2,6,https://stackoverflow.com/questions/71206065/push-smart-contract-on-<remix>-ide-online-to-github
Doc1463,0,0,0,0.69,0,0,0,0,0,0.3,3,https://stackoverflow.com/questions/71204539/how-to-get-owner-of-all-address-in-solidity
Doc1464,0.25,0.14,0,0,0,0,0,0.53,0,0.08,7,https://stackoverflow.com/questions/71202933/how-are-blocks-processed-while-syncing-ethereum-blockchain-in-full-sync-mode
Doc1465,0,0.51,0.1,0,0,0,0.38,0,0,0,1,https://stackoverflow.com/questions/71202305/dont-know-how-and-where-to-deploy-my-<truffle>-project
Doc1466,0.07,0,0.5,0,0,0,0,0.42,0,0,2,https://stackoverflow.com/questions/71200968/cardano-cli-query-utxo-fails
Doc1467,0,0.49,0.45,0,0,0,0.05,0,0,0,1,https://stackoverflow.com/questions/71200417/im-trying-to-deploy-this-code-but-always-getting-a-raise-virtualmachineerrore
Doc1468,0,0.1,0.03,0.13,0.44,0,0.2,0,0,0.09,4,https://stackoverflow.com/questions/71198870/rust-ink-cross-contract-call-returns-conctracttrapped-error
Doc1469,0,0,0.07,0,0,0,0.27,0.65,0,0,7,https://stackoverflow.com/questions/71197166/i-have-a-problem-with-my-rinkeby-faucet-reagarding-testnets
Doc1470,0,0.21,0,0,0,0,0,0,0.58,0.21,8,https://stackoverflow.com/questions/71196296/calling-a-second-contract-from-within-a-near-contract-rust
Doc1471,0.13,0,0,0,0.6,0.16,0.11,0,0,0,4,https://stackoverflow.com/questions/71196152/nami-wallet-and-cip-0008-signdata-got-changed
Doc1472,0.21,0,0,0,0,0,0.57,0,0.21,0,6,https://stackoverflow.com/questions/71195988/ethereum-blockchain-net-version-404-error-via-<json>-rpc
Doc1473,0,0,0.11,0,0,0.13,0.13,0.53,0.09,0,7,https://stackoverflow.com/questions/71195145/get-<solana>-nft-on-chain-data-using-<python>
Doc1474,0.01,0,0,0,0,0,0,0,0,0.98,9,https://stackoverflow.com/questions/71194365/how-do-you-join-multiple-arrays-of-different-length-together
Doc1475,0,0,0,0,0,0,0,0.08,0,0.92,9,https://stackoverflow.com/questions/71192777/when-i-try-to-add-a-new-block-to-the-blockchain-i-got-the-error-typeerror-bloc
Doc1476,0,0.06,0,0.7,0.15,0,0.03,0,0.05,0,3,https://stackoverflow.com/questions/71192522/sending-eth-from-one-metamask-wallet-to-another-wallet-in-solidity
Doc1477,0,0,0.07,0,0.67,0,0,0,0.25,0,4,https://stackoverflow.com/questions/71192411/<solana>-cpi-runtime-invoke-fails-when-creating-a-new-account-by-system-instruct
Doc1478,0,0.6,0,0,0,0,0.34,0,0,0.04,1,https://stackoverflow.com/questions/71192184/how-does-solidity-actually-work-as-a-program-language
Doc1479,0,0,0.05,0,0.75,0,0,0,0,0.18,4,https://stackoverflow.com/questions/71186054/ethereumjs-util-equivalent-code-in-<python>-eth-utils
Doc1480,0,0,0.99,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/71185025/i-am-getting-an-error-while-installing-<truffle>-on-windows-does-anyone-know-how
Doc1481,0.43,0,0,0,0,0,0,0.56,0,0,7,https://stackoverflow.com/questions/71184831/how-bitcoin-ethereum-or-other-cryptocurrency-node-knows-about-ip-of-peers-at-sta
Doc1482,0.5,0,0,0,0,0.48,0,0,0,0,0,https://stackoverflow.com/questions/71181489/switch-network-for-all-wallets-reactjs-blocknative
Doc1483,0.06,0.25,0.03,0.32,0,0.04,0,0,0.23,0.08,3,https://stackoverflow.com/questions/71177286/<brownie>-config-yaml-trc20-aave-lending-<pool>-v2
Doc1484,0,0.13,0.04,0.28,0,0.29,0.07,0,0,0.19,5,https://stackoverflow.com/questions/71172112/how-to-deploy-multiple-contracts-with-<truffle>
Doc1485,0,0,0,0.04,0,0,0,0.91,0.05,0,7,https://stackoverflow.com/questions/71171432/get-<solana>-transaction-history-for-a-given-address-based-on-date-range
Doc1486,0,0,0,0,0,0,0,0,0.11,0.89,9,https://stackoverflow.com/questions/71170300/use-variable-value-passed-thru-function-parameter-as-struct-name-solidity
Doc1487,0,0,0,0.49,0.19,0,0,0,0,0.3,3,https://stackoverflow.com/questions/71168049/solidity-syntax-error-with-changing-mint-rate-uint
Doc1488,0.65,0,0.09,0,0.12,0,0,0,0,0.12,0,https://stackoverflow.com/questions/71168023/err-not-authorized-to-sign-0x00000000000000000000000f07a0b446f09afad7-admin
Doc1489,0,0,0,0,0.45,0.27,0,0,0.27,0,4,https://stackoverflow.com/questions/71167854/how-to-get-bnb-<token>-balance-in-metamask-wallet-in-react
Doc1490,0,0,0.15,0,0,0,0.63,0,0.2,0,6,https://stackoverflow.com/questions/71167338/<solana>-<airdrop>-error-need-help-to-fix-my-problem
Doc1491,0.6,0,0.38,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/71162893/how-to-generate-genesis-file-for-fantom-foundation-repo
Doc1492,0,0,0,0.72,0,0,0,0,0,0.28,3,https://stackoverflow.com/questions/71156719/solidity-a-hidden-owner-is-inserted-into-the-code
Doc1493,0,0,0.03,0,0.09,0,0,0.73,0.1,0.05,7,https://stackoverflow.com/questions/71153131/creating-a-trx-raw-transaction
Doc1494,0,0.2,0,0.36,0,0.18,0,0,0.15,0.11,3,https://stackoverflow.com/questions/71152833/why-am-i-getting-this-error-error-transaction-reverted-without-a-reason-string
Doc1495,0.55,0.01,0,0,0,0,0,0.36,0,0.08,0,https://stackoverflow.com/questions/71152288/how-does-hyperledger-fabric-confirms-the-user-as-a-valid-user-in-the-network
Doc1496,0,0.03,0,0.48,0,0.19,0.28,0,0,0,3,https://stackoverflow.com/questions/71145158/cant-pass-value-during-the-contract-deployment-in-<remix>
Doc1497,0.7,0,0,0,0.29,0,0,0,0,0,0,https://stackoverflow.com/questions/71144091/chaincode-argument-error-while-working-with-minifab-implementation
Doc1498,0.13,0,0,0,0,0,0,0.57,0.29,0,7,https://stackoverflow.com/questions/71141613/how-find-all-addresses-with-datasize-777example-in-all-serum-network
Doc1499,0,0,0,0,0.26,0.28,0,0,0.45,0,8,https://stackoverflow.com/questions/71141143/web3-event-fire-didnt-work-properly-on-nft-market-place
Doc1500,0,0,0.45,0,0,0.18,0,0.27,0.09,0,2,https://stackoverflow.com/questions/71122886/webpack-bundle-is-over-50-mb-is-this-normal-for-web-pages-today
Doc1501,0,0,0,0,0,0,0,0.89,0.1,0,7,https://stackoverflow.com/questions/71122286/i-want-to-get-all-usdt-transfer-events-for-the-past-2-hours-on-bsc-mainnet-how
Doc1502,0,0,0,0,0.09,0.09,0.69,0.13,0,0,6,https://stackoverflow.com/questions/71121111/what-real-eip-1559-base-fee-on-<polygon>-chain
Doc1503,0,0,0,0.17,0,0,0.08,0,0.74,0,8,https://stackoverflow.com/questions/71115902/<pancakeswap>-trade-fee-when-is-it-taken-<liquid>ity-<pool>-dont-show-it
Doc1504,0,0.07,0,0,0,0.39,0.1,0,0.36,0.09,5,https://stackoverflow.com/questions/71112147/cant-use-<uniswap>-v3-swaprouter-for-multihop-swaps-swaprouter-exactinputparams
Doc1505,0,0,0.14,0,0,0,0,0.24,0.61,0,8,https://stackoverflow.com/questions/71111088/please-tell-me-about-the-transfer-of-<token>s-created-in-<solana>
Doc1506,0,0,0.18,0,0,0,0.78,0,0,0.04,6,https://stackoverflow.com/questions/71110199/error-when-trying-to-build-rust-project-with-cargo-build-bpf
Doc1507,0,0,0,0,0.31,0,0.24,0.45,0,0,7,https://stackoverflow.com/questions/71107464/get-<solana>-transaction-status-using-rust
Doc1508,0.4,0,0.11,0,0.15,0,0.33,0,0,0,0,https://stackoverflow.com/questions/71106782/error-error-endorsing-chaincode-rpc-error-code-unknown-desc-failed-to-ini
Doc1509,0.91,0,0,0,0,0,0,0.08,0,0,0,https://stackoverflow.com/questions/71103252/how-to-reset-the-channel-in-hyperledger-fabric-to-genesis-block-to-reuse
Doc1510,0,0.15,0.21,0.36,0,0.23,0.04,0,0,0,3,https://stackoverflow.com/questions/71102620/solidity-balance-is-zero-for-the-deployed-<erc20>-contract
Doc1511,0.09,0,0.09,0,0,0.63,0,0.1,0.08,0,5,https://stackoverflow.com/questions/71098956/after-the-page-is-reloaded-the-url-created-with-usehistory-push-is-deleted
Doc1512,0.04,0,0.04,0,0,0.8,0,0.12,0,0,5,https://stackoverflow.com/questions/71098173/connecting-crypto-wallet-apps-with-3rd-party-apps
Doc1513,0.19,0,0.77,0,0.04,0,0,0,0,0,2,https://stackoverflow.com/questions/71093222/icant-figure-out-why-my-localhost-is-not-running
Doc1514,0,0,0,0.93,0,0,0.07,0,0,0,3,https://stackoverflow.com/questions/71091866/solidity-check-balance-of-a-user-address-using-<openzeppelin>
Doc1515,0.02,0,0,0.35,0,0,0.25,0.25,0.13,0,3,https://stackoverflow.com/questions/71091381/bundle-multiple-safetransferfrom-calls-into-single-transaction
Doc1516,0,0,0,0,0.14,0.14,0,0.42,0.29,0,7,https://stackoverflow.com/questions/71089523/ethers-js-<token>-price-chart
Doc1517,0.02,0,0.03,0.94,0,0,0,0,0,0,3,https://stackoverflow.com/questions/71089222/how-to-create-smart-contract-with-minting-fees
Doc1518,0,0,0,0,0,0.52,0,0.33,0,0.14,5,https://stackoverflow.com/questions/71088807/how-to-detect-wallet-change-in-js-when-i-connect-with-solflare-extention
Doc1519,0,0,0,0.13,0,0.56,0,0.14,0.16,0,5,https://stackoverflow.com/questions/71087892/assertionerror-address-changing-in-hardhat-tests
Doc1520,0,0,0.08,0,0.08,0,0,0.81,0,0,7,https://stackoverflow.com/questions/71077118/biconomy-mexa-sdk-interation
Doc1521,0.15,0.09,0,0.2,0,0,0,0.54,0,0,7,https://stackoverflow.com/questions/71076365/validate-certificates-on-ethereum-blockchain
Doc1522,0,0,0.13,0,0,0,0.24,0.12,0,0.49,9,https://stackoverflow.com/questions/71076228/is-that-possible-to-get-same-value-in-solidity-as-<python>
Doc1523,0,0,0,0,0,0,0,0.41,0.57,0,8,https://stackoverflow.com/questions/71076001/how-to-get-all-confirmed-sold-transactions-by-using-metaplex-<solana>
Doc1524,0,0.06,0.92,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/71073916/<truffle>-init-<truffle>-file-c-users-pc-name-appdata-roaming-npm-<truffle>-ps1-can
Doc1525,0.08,0,0.03,0,0.45,0.06,0,0.35,0.04,0,4,https://stackoverflow.com/questions/71071667/metamask-web3-is-there-any-way-to-make-sure-website-user-is-connected-to-a-part
Doc1526,0,0,0,0,0,0,0,0.53,0.28,0.18,7,https://stackoverflow.com/questions/71071518/<solana>-<json>-rpc-<api>-parameters-encoding
Doc1527,0.05,0,0.78,0,0.14,0,0,0,0.02,0,2,https://stackoverflow.com/questions/71066819/error-111-connection-refused-when-trying-to-execute-the-backend-server-on-kubun
Doc1528,0,0,0.21,0,0.31,0,0,0.16,0,0.3,4,https://stackoverflow.com/questions/71066288/random-function-not-found-error-in-sp-coreh256-<substrate>
Doc1529,0,0.18,0,0.05,0,0,0,0.04,0.73,0,8,https://stackoverflow.com/questions/71064601/example-for-add<liquid>ity-method-of-<uniswap>v2-router
Doc1530,0,0,0,0.3,0.04,0,0,0.3,0.36,0,8,https://stackoverflow.com/questions/71064532/how-to-get-all-non-zero-<erc20>-<token>s-against-a-wallet
Doc1531,0.35,0,0.23,0,0,0,0.13,0.23,0,0.05,0,https://stackoverflow.com/questions/71062760/geth-node-not-finding-peers-with-zedboard
Doc1532,0.16,0,0,0,0,0,0,0.57,0.27,0,7,https://stackoverflow.com/questions/71061787/how-to-get-list-of-meaningful-name-upon-fetching-minted-nfts-list-from-alchemy-a
Doc1533,0,0,0.03,0,0,0.49,0,0.07,0,0.41,5,https://stackoverflow.com/questions/71060637/how-to-generate-keypair-from-secret-phrase-mnemonic-<solana>
Doc1534,0,0.1,0,0,0,0,0,0.87,0,0,7,https://stackoverflow.com/questions/71059446/resources-that-teaches-creating-a-fork-with-a-developer-wallet
Doc1535,0.06,0.21,0,0,0,0,0.19,0.07,0.1,0.36,9,https://stackoverflow.com/questions/71054758/is-it-more-gas-expensive-to-import-an-array-from-<ipfs>-or-create-a-state-variable
Doc1536,0,0.18,0,0.22,0,0.28,0,0,0.32,0,8,https://stackoverflow.com/questions/71053725/change-sender-account-is-when-sending-coins
Doc1537,0.28,0.08,0.25,0,0,0,0,0.38,0,0,7,https://stackoverflow.com/questions/71052473/does-local-avalanche-node-have-to-sync-up-with-main-chain-if-we-want-to-run-it-p
Doc1538,0,0,0,0,0,0,0.37,0,0.61,0,8,https://stackoverflow.com/questions/71052338/failed-to-swap-reflection-<token>-using-0x
Doc1539,0,0.14,0,0.54,0.07,0,0,0.25,0,0,3,https://stackoverflow.com/questions/71051955/how-to-transfer-eth-from-an-account-to-a-contract
Doc1540,0,0,0,0,0,0,0,0.98,0,0,7,https://stackoverflow.com/questions/71048428/btc-how-to-find-out-the-creation-time
Doc1541,0,0.81,0,0.16,0,0,0.03,0,0,0,1,https://stackoverflow.com/questions/71041850/is-there-a-difference-between-casting-to-interface-and-to-a-contract-instance
Doc1542,0,0.08,0,0,0,0,0.33,0,0,0.59,9,https://stackoverflow.com/questions/71036736/how-to-fix-debug-errors-invalid-arrayify-value-when-deploying-a-solidity-con
Doc1543,0,0.04,0.17,0,0.09,0,0,0.47,0,0.22,7,https://stackoverflow.com/questions/71035485/<python>-decoding-terra-transaction-data
Doc1544,0,0,0.15,0,0,0,0,0.3,0,0.54,9,https://stackoverflow.com/questions/71035108/blockchair-dump-files-does-not-contain-decimal-bitcoin-values
Doc1545,0,0,0,0,0.07,0,0.05,0.58,0.29,0,7,https://stackoverflow.com/questions/71033928/how-to-get-<polkadot>s-transaction-and-transfer-at-<json>-rpc
Doc1546,0,0.61,0,0,0,0,0,0.37,0,0,1,https://stackoverflow.com/questions/71031704/are-contract-addresses-can-be-multiple-per-account
Doc1547,0,0,0,0.26,0,0.44,0,0.06,0,0.23,5,https://stackoverflow.com/questions/71031050/got-error-uncaught-typeerror-handlechange-is-not-a-function
Doc1548,0,0,0,0.11,0.55,0,0.17,0,0,0.17,4,https://stackoverflow.com/questions/71029143/sending-parameters-with-web3-send-is-throwing-metamask-rpc-error-ethjs-quer
Doc1549,0,0,0,0.37,0,0,0,0,0,0.62,9,https://stackoverflow.com/questions/71027923/how-to-retrieve-all-addresses-with-their-relevant-<token>ids
Doc1550,0,0,0,0.41,0,0.18,0,0,0,0.41,3,https://stackoverflow.com/questions/71027850/solidity-error-member-balance-not-found-or-not-visible-after-argument-dependent
Doc1551,0,0,0,0.07,0,0,0.92,0,0,0,6,https://stackoverflow.com/questions/71026604/perform-a-post-<api>-request-using-chainlink-in-a-smart-contract-with-body
Doc1552,0.16,0,0,0,0.3,0.53,0,0,0,0,5,https://stackoverflow.com/questions/71024758/error-of-send-data-to-blockchain-application-in-react-js
Doc1553,0,0,0,0.23,0,0,0.41,0.31,0,0.04,6,https://stackoverflow.com/questions/71024265/chainlink-node-crashes-on-job-run-containing-ethabiencode
Doc1554,0,0,0,0,0.57,0,0,0.3,0.12,0,4,https://stackoverflow.com/questions/71023682/how-to-track-transaction-status-on-elrond-network
Doc1555,0,0,0.19,0.03,0,0,0.14,0.62,0,0,7,https://stackoverflow.com/questions/71022379/how-to-do-a-decentralized-blockchain-filesharing-<p2p>-program
Doc1556,0,0,0.32,0,0,0,0,0.67,0,0,7,https://stackoverflow.com/questions/71006921/is-it-possible-to-configure-a-light-node-in-<ganache>-private-ethereum-network-whi
Doc1557,0,0.54,0,0.45,0,0,0,0,0,0,1,https://stackoverflow.com/questions/71005514/difference-between-interface-and-abstract-contract-in-solidity
Doc1558,0,0.31,0,0,0,0,0,0.68,0,0,7,https://stackoverflow.com/questions/71004843/how-does-a-smart-contract-being-expended-over-the-block-chain
Doc1559,0,0,0,0.09,0,0,0,0.37,0.53,0,8,https://stackoverflow.com/questions/71000336/get-program-parameters-types-for-existing-program
Doc1560,0.05,0,0,0.77,0,0,0.16,0,0,0.03,3,https://stackoverflow.com/questions/70998818/solidity-error-parsererror-expected-but-got-public
Doc1561,0,0,0.05,0,0.16,0,0.74,0,0.04,0,6,https://stackoverflow.com/questions/70997810/hardhat-node-error-in-browser-on-localhost
Doc1562,0,0.42,0,0.13,0,0.22,0,0,0,0.22,1,https://stackoverflow.com/questions/70995298/what-is-the-best-way-to-access-smart-contract-public-variables-using-hardhat
Doc1563,0,0.56,0.43,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/70994943/contractsnotfound-input-<json>-does-not-contain-any-sources
Doc1564,0.84,0,0,0,0,0,0,0,0.15,0,0,https://stackoverflow.com/questions/70991709/hyperledger-error-failed-to-connect-to-any-peer-event-hubs-it-is-required-that
Doc1565,0.05,0,0,0.32,0.17,0.06,0.03,0.15,0,0.22,3,https://stackoverflow.com/questions/70991173/eth-private-chain-sent-transaction-to-smartcontract-error-transaction-has-been
Doc1566,0,0.16,0.01,0.23,0.24,0,0,0,0.36,0,8,https://stackoverflow.com/questions/70990717/etherjs-typeerror-contract-xxx-is-not-a-function
Doc1567,0,0,0,0.1,0,0,0,0,0,0.89,9,https://stackoverflow.com/questions/70990629/why-memory-keyword-is-mentioned-in-view-function-in-solidity
Doc1568,0.99,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/70988149/hyperledger-fabric-certificate-expired-error
