,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc529,0,0,1,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/68248121/<hyperledger>-fabric-test-network-error-x509-certificate-signed-by-unknown-autho
Doc530,0,0,0.61,0,0,0,0.38,0,0,0,2,https://stackoverflow.com/questions/68247628/why-do-clients-broadcast-an-endorsed-transation-instead-of-the-peers-doing-it-th
Doc531,0,0,0,0,0.67,0,0,0,0.17,0.15,4,https://stackoverflow.com/questions/68246111/why-this-piece-of-nodejs-code-has-given-a-bsod-on-win7
Doc532,0,0,0,0,0.43,0.13,0.28,0.16,0,0,4,https://stackoverflow.com/questions/68243658/making-a-solidity-transfer-automatically-without-metamask
Doc533,0,0,0,0,0.47,0.1,0.42,0,0,0,4,https://stackoverflow.com/questions/68205281/how-to-automatically-accept-request-without-asking-confirmation-in-metamask-wall
Doc534,0,0.48,0,0,0.33,0.18,0,0,0,0,1,https://stackoverflow.com/questions/68214773/problems-with-dapp-development-with-flutter-and-<web3>
Doc535,0,0,0.97,0.01,0,0,0.01,0.01,0,0,2,https://stackoverflow.com/questions/68201549/peers-are-not-able-to-connect-with-orderer-in-<hyperledger>-fabric
Doc536,0.03,0,0,0,0.24,0,0.6,0.13,0,0,6,https://stackoverflow.com/questions/68200582/what-is-column-type-means-at-ethereum-method-eth-gettransactionbyhash
Doc537,0,0.28,0.06,0.16,0,0.3,0.15,0,0.05,0,5,https://stackoverflow.com/questions/68200248/how-to-get-the-account-data-of-all-accounts-in-polkadot-using-py-substrate-inter
Doc538,0.2,0,0,0,0.48,0,0.1,0.22,0,0,4,https://stackoverflow.com/questions/68199023/send-two-dimensional-array-from-nodejs-server-socket-to-ethereum-smart-contract
Doc539,0,0.69,0,0,0,0,0.19,0,0.11,0,1,https://stackoverflow.com/questions/68190257/thegraph-one-graph-node-for-several-<blockchain>s
Doc540,0,0,0,0,0,0,0.34,0,0.4,0.25,8,https://stackoverflow.com/questions/68194302/how-to-upload-and-keep-updating-the-file-in-<python>
Doc541,0.24,0.33,0.16,0,0,0,0,0,0.27,0,1,https://stackoverflow.com/questions/68180851/starport-cosmwasm-smart-contracts
Doc542,0,0,0,0,0,0.07,0.42,0,0,0.5,9,https://stackoverflow.com/questions/68179444/merkle-tree-2nd-preimage-attack-defense-prepending-a-specific-byte-value
Doc543,0.54,0,0,0,0.46,0,0,0,0,0,0,https://stackoverflow.com/questions/68163819/how-can-i-deploy-smart-contract-with-front-end-like-remix-ide-is-doing
Doc544,0,0,0,0.58,0,0,0.08,0.34,0,0,3,https://stackoverflow.com/questions/68162833/how-to-transfer-ether-from-sender-account-to-a-given-account-with-specific-value
Doc545,0.08,0.1,0,0,0.22,0,0,0.05,0.49,0.06,8,https://stackoverflow.com/questions/68148764/module-parse-failed-unexpected-token-in-react-project-you-may-need-an-appropri
Doc546,0,0.07,0,0,0,0.66,0.26,0,0,0,5,https://stackoverflow.com/questions/68141061/how-to-get-multiple-account-balances-in-trc20-network
Doc547,0.5,0.09,0,0,0,0,0.4,0,0,0,0,https://stackoverflow.com/questions/68131480/<blockchain>-and-smart-contract-beginner
Doc548,0,0.3,0,0,0,0,0.61,0,0.06,0,6,https://stackoverflow.com/questions/68130292/subquery-vs-thegraph-for-<blockchain>-data
Doc549,0,0.13,0.04,0,0,0.78,0,0,0,0.05,5,https://stackoverflow.com/questions/68124332/i-notice-when-i-try-and-use-borsh-to-serialize-deserialize-ill-get-errors
Doc550,0,0.24,0,0,0,0.36,0.11,0,0.27,0,5,https://stackoverflow.com/questions/68123378/add-simple-line-pubkeynew-unique-breaks-my-solana-program
Doc551,0,0,0,0,0,0.5,0.49,0,0,0,5,https://stackoverflow.com/questions/68120303/creating-a-cold-multi-coin-wallet-that-can-make-<transactions>
Doc552,0.02,0,0,0.13,0.11,0.01,0.43,0,0,0.3,6,https://stackoverflow.com/questions/68107865/chain-link-vrf-takes-a-long-time-to-get-random-numbers
Doc553,0.55,0,0,0.12,0,0,0.27,0,0,0.06,0,https://stackoverflow.com/questions/68092614/chain-link-vrf-not-working-wrong-argument-count-for-function-call-3-arguments-g
Doc554,0.15,0.19,0,0,0,0,0.63,0.02,0,0,6,https://stackoverflow.com/questions/68036450/dispute-resolution-in-smart-contracts-ex-kleros-aragon
Doc555,0,0,0,0.87,0,0,0.03,0,0,0.1,3,https://stackoverflow.com/questions/68032495/how-to-add-2-nodes-in-chainlink-smart-contract
Doc556,0,0,0.16,0,0,0,0.82,0,0,0,6,https://stackoverflow.com/questions/68030663/basic-implementation-of-eip-2981
Doc557,0.29,0.19,0.03,0,0,0,0,0,0.48,0,8,https://stackoverflow.com/questions/68024723/how-to-run-a-uniswap-interface-using-yarn
Doc558,0,0,0,0,0.29,0.54,0,0,0.15,0,5,https://stackoverflow.com/questions/68015543/how-to-set-up-a-wallet-address-without-using-truffle-hdwallet-provider
Doc559,0,0.97,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/68009780/whats-the-first-step-in-creating-a-<blockchain>-based-certification-system
Doc560,0,0.29,0,0,0,0.23,0.24,0,0.23,0,1,https://stackoverflow.com/questions/68007205/<cosmos-sdk>-account-sequence-mismatch
Doc561,0,0,0,0,0.32,0.59,0,0.08,0,0,5,https://stackoverflow.com/questions/68004109/unhandled-rejection-opensea-error-while-making-buying-items
Doc562,0,0.42,0,0,0,0.16,0.39,0,0.02,0,1,https://stackoverflow.com/questions/67998736/how-can-i-change-types-of-contract-constraints-to-signature-constraint-in-corda
Doc563,0.26,0.04,0.02,0.55,0.12,0,0,0,0,0,3,https://stackoverflow.com/questions/68000782/chainlink-request-doesnt-have-add-function
Doc564,0.25,0.48,0.17,0,0,0,0.1,0,0,0,1,https://stackoverflow.com/questions/67987734/amazon-managed-<blockchain>-not-showing-ethereum-network
Doc565,0,0.43,0,0,0,0.14,0.2,0,0,0.23,1,https://stackoverflow.com/questions/67971366/difference-between-submitted-and-finished-<transactions>-in-substrate-blockcha
Doc566,0,0.64,0.07,0,0.27,0,0,0,0,0,1,https://stackoverflow.com/questions/67971922/filtering-nested-properties-in-subgraph-the-graph
Doc567,0,0,0,0.49,0,0,0.11,0.32,0,0.08,3,https://stackoverflow.com/questions/67960277/getting-last-buy-timestamp-for-msg-sender-in-solidity
Doc568,0.8,0,0,0,0,0,0,0,0.2,0,0,https://stackoverflow.com/questions/67940618/pragma-solidity-error-while-trying-to-compile-contract-with-truffle
Doc569,0.12,0,0,0,0.15,0.35,0,0.38,0,0,7,https://stackoverflow.com/questions/67929995/how-can-i-get-2nd-balance-from-metamask
Doc570,0,0,0,0,0,0.04,0.19,0,0,0.77,9,https://stackoverflow.com/questions/67915893/double-equal-in-statement-of-dot-notation
Doc571,0,0,0.48,0,0,0,0.51,0,0,0,6,https://stackoverflow.com/questions/67907297/main-organization-data-access-in-<hyperledger>-fabric
Doc572,0,0,0,0,0.49,0.1,0.35,0,0,0.05,4,https://stackoverflow.com/questions/67903538/tron-network-contract-read-only-method-fees
Doc573,0,0.72,0,0,0,0,0,0,0.25,0,1,https://stackoverflow.com/questions/67900397/solana-stake-pool-installation-issue
Doc574,0.24,0,0,0,0.22,0.02,0,0.44,0,0.07,7,https://stackoverflow.com/questions/67898627/solidity-error-please-pass-numbers-as-strings-or-bn-objects-to-avoid-precision
Doc575,0.78,0,0,0,0,0,0,0,0,0.19,0,https://stackoverflow.com/questions/67896314/how-do-i-fork-the-uniswap-v2-interface
Doc576,0,0.37,0,0,0,0.14,0.48,0,0,0,6,https://stackoverflow.com/questions/67894937/how-to-query-all-staking-rewards-on-polkadot-js-given-an-access-to-archive-node
Doc577,0,0,0,0,0,0.93,0,0.07,0,0,5,https://stackoverflow.com/questions/67887987/how-do-get-rid-of-java-lang-illegalargumentexception-unable-to-match-keys-in
Doc578,0,0,0,0,0,0.19,0,0,0,0.8,9,https://stackoverflow.com/questions/67881693/how-can-i-use-redis-to-fetch-data-from-large-dataset
Doc579,0,0.2,0,0.79,0,0,0,0,0,0,3,https://stackoverflow.com/questions/67880818/chainlink-job-not-being-fulfilled
Doc580,0.01,0,0,0,0.51,0.24,0,0.23,0,0,4,https://stackoverflow.com/questions/67871995/how-can-i-swap-bnb-into-another-crypto-currency-using-<web3>
Doc581,0,0.36,0,0,0.37,0.11,0.16,0,0,0,4,https://stackoverflow.com/questions/67871755/how-do-i-determine-the-network-i-am-connected-to-in-ganache
Doc582,0,0.11,0,0,0,0.54,0,0.12,0,0.22,5,https://stackoverflow.com/questions/67866897/how-to-retrieve-the-account-info-of-an-account-that-sits-on-a-different-node
Doc583,0,0,0,0,0.09,0.46,0,0.12,0.23,0.09,5,https://stackoverflow.com/questions/67866833/<python>-web-scraping-display-additional-data-fields-on-screen
Doc584,0,0,0,0.03,0,0,0.96,0,0,0,6,https://stackoverflow.com/questions/67863614/can-smart-contract-access-data-of-other-<blockchain>s
Doc585,0.54,0,0,0,0,0,0.11,0,0.34,0.01,0,https://stackoverflow.com/questions/67850547/cant-compile-solidity-files-using-correct-solc-version
Doc586,0,0.25,0,0.14,0,0,0,0,0,0.6,9,https://stackoverflow.com/questions/67850493/lisk-<blockchain>-what-is-the-maximum-block-size-that-makes-sense
Doc587,0,0.35,0,0,0,0,0,0,0,0.62,9,https://stackoverflow.com/questions/67849141/what-is-the-ada-cardano-crypto-currency-sdk
Doc588,0,0,0,0,0.26,0,0,0,0,0.74,9,https://stackoverflow.com/questions/67847765/what-is-the-difference-between-the-two-parameters-latest-and-earliest-in-web
Doc589,0.16,0.08,0,0,0.69,0,0,0.07,0,0,4,https://stackoverflow.com/questions/67835543/cant-call-methods-in-contract-via-<web3>-js
Doc590,0.28,0,0.05,0,0.06,0,0.36,0.24,0,0,6,https://stackoverflow.com/questions/67832546/interacting-with-contracts-that-are-not-instantiated-in-the-<blockchain>
Doc591,0,0,0,0.16,0.53,0.05,0,0.09,0,0.16,4,https://stackoverflow.com/questions/67811780/transaction-reverted-when-calling-swapexacttokensfortokens-function-<web3>py-pyt
Doc592,0,0,0,0,0,0.99,0,0,0,0,5,https://stackoverflow.com/questions/67809964/obtain-private-key-corresponding-to-address-in-hd-wallet-with-blockcypher-api
Doc593,0,0,0,0,0,0.51,0,0,0.26,0.21,5,https://stackoverflow.com/questions/67808051/how-to-parse-bitcoin-<blockchain>-blkxxxxx-dat-files-especially-transaction-parts
Doc594,0,0.76,0.08,0.06,0.03,0,0,0,0.06,0,1,https://stackoverflow.com/questions/67807652/create-a-<blockchain>-member-in-azure-portal-create-button-not-enabled-after-the
Doc595,0.56,0,0,0,0,0,0,0,0,0.41,0,https://stackoverflow.com/questions/67801466/start-doing-parastate-node
Doc596,0,0,0,0,0.4,0,0.59,0,0,0,6,https://stackoverflow.com/questions/67799484/merge-two-separate-react-app-into-a-single-app
Doc597,0.49,0,0,0,0.02,0,0,0.48,0,0.01,0,https://stackoverflow.com/questions/67796286/solidity-parsererror-expected-but-got-is
Doc598,0,0.62,0,0,0,0,0,0,0.38,0,1,https://stackoverflow.com/questions/67780557/<blockchain>-avalanche-faucet-implementation-in-the-local-test-network
Doc599,0,0.51,0,0,0,0,0.44,0.05,0,0,1,https://stackoverflow.com/questions/67776956/how-to-create-a-fixed-token-and-store-the-state-information-on-the-ledger-in-cor
Doc600,0.93,0,0,0,0,0,0,0,0.06,0,0,https://stackoverflow.com/questions/67776881/solidity-with-react
Doc601,0.21,0,0.02,0,0,0.39,0,0,0.37,0,5,https://stackoverflow.com/questions/67775325/facing-issues-with-ibm-<blockchain>-platform-at-vs-code-in-my-asset-contract-ts
Doc602,0.17,0.08,0,0,0,0,0.74,0,0,0,6,https://stackoverflow.com/questions/67769247/how-sniper-bot-watcher-feature-on-poocoin-app-works
Doc603,0,0,0.98,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/67769192/unable-to-create-channel-in-fabric-network
Doc604,0.46,0.19,0.04,0,0,0.3,0,0,0,0,0,https://stackoverflow.com/questions/67728346/parastate-test-tokens
Doc605,0,0.97,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/67726622/what-is-parastate-test-network-chain-id
Doc606,0,0.53,0.28,0,0,0,0.18,0,0,0,1,https://stackoverflow.com/questions/67716374/how-many-channels-can-be-opened-with-a-lightning-node-simultaneously
Doc607,0,0.18,0,0.17,0,0.65,0,0,0,0,5,https://stackoverflow.com/questions/67709692/hd-wallet-bip44-in-js-how-to-create-an-address-for-a-chain-other-than-bitcoin
Doc608,0,0,0,0.2,0.6,0.19,0,0,0,0,4,https://stackoverflow.com/questions/67708926/error-on-estimating-gas-for-swapexacttokensfortokens
Doc609,0.73,0,0,0,0.05,0,0.19,0,0.03,0,0,https://stackoverflow.com/questions/67702747/contract-constructor-parameter-which-is-also-a-contract
Doc610,0,0,0,0,0.62,0.37,0,0,0,0,4,https://stackoverflow.com/questions/67688002/how-to-fetch-metamask-account-using-<python>-flask
Doc611,0.57,0,0,0.15,0.27,0,0,0,0,0,0,https://stackoverflow.com/questions/67687559/binance-smart-chain-testnet-contract-deployment-json-rpc-error-execution-reverte
Doc612,0.31,0.16,0,0.05,0.21,0.17,0.09,0,0,0,0,https://stackoverflow.com/questions/67686832/near-cli-contract-call-works-but-fails-when-called-from-js-sdk-with-same-params
Doc613,0.28,0.69,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/67682491/how-does-uniswap-forntend-caculate-the-pathroute-for-a-specific-pair
Doc614,0,0,0,0.09,0,0,0.18,0.72,0,0,7,https://stackoverflow.com/questions/67676731/peg-erc-20-tokens-price-to-a-cryptocoin
Doc615,0.61,0,0,0,0.04,0.05,0.07,0.12,0.11,0,0,https://stackoverflow.com/questions/67675558/error-invalid-number-of-parameters-for-undefined-got-0-expected-1
Doc616,0,0,0.09,0,0,0,0.42,0,0,0.48,9,https://stackoverflow.com/questions/67674110/transaction-validity-in-bitcoin-<blockchain>
Doc617,0,0,0,0,0,0.48,0.35,0,0,0.17,5,https://stackoverflow.com/questions/67671925/from-where-crypto-on-chain-data-are-coming-from
Doc618,0,0.21,0,0,0,0,0.53,0,0,0.25,6,https://stackoverflow.com/questions/67655622/has-anyone-used-hedera-hashgraph-is-it-really-as-fast-as-100-10000-s-for-tran
Doc619,0,0,0,0,0.73,0.14,0,0.12,0,0,4,https://stackoverflow.com/questions/67652367/bsc-token-explorer
Doc620,0.26,0.3,0,0,0,0,0.06,0,0.39,0,8,https://stackoverflow.com/questions/67651899/truffle-doesnt-recognize-contract-change-and-wont-deploy-it
Doc621,0,0.6,0.31,0,0,0.08,0,0,0,0,1,https://stackoverflow.com/questions/67647985/while-building-saas-solutions-based-on-corda-who-owns-the-certificates-issued-t
Doc622,0.71,0,0,0,0,0,0.28,0,0,0,0,https://stackoverflow.com/questions/67642450/how-to-add-a-function-to-an-already-deployed-smart-contract
Doc623,0.05,0,0,0,0.68,0.24,0,0,0.03,0,4,https://stackoverflow.com/questions/67637890/contracts-address-<transactions>-list-etherscan-api
Doc624,0,0,0,0,0.98,0,0,0,0,0,4,https://stackoverflow.com/questions/67637174/is-there-any-way-to-get-pending-transaction-for-specified-address-using-<web3>py
Doc625,0.4,0,0.2,0,0,0.08,0.32,0,0,0,0,https://stackoverflow.com/questions/67633766/how-to-modify-process-function-in-simple-wallet-project
Doc626,0.28,0,0,0.26,0,0,0,0.45,0,0,7,https://stackoverflow.com/questions/67629681/how-to-receive-eth-in-a-smart-contract
Doc627,0.33,0.02,0,0,0.57,0,0,0,0,0.08,4,https://stackoverflow.com/questions/67628454/call-revert-exception
Doc628,0,0,0,0,0.04,0.69,0.24,0,0.03,0,5,https://stackoverflow.com/questions/67619473/get-digital-signature-from-the-ui-and-use-it-in-the-transaction-for-verification
Doc629,0.68,0,0,0,0,0,0.31,0,0,0,0,https://stackoverflow.com/questions/67616443/how-to-get-abi-of-smart-contract-with-nethereum
Doc630,0.05,0,0,0,0,0,0.61,0.34,0,0,6,https://stackoverflow.com/questions/67611716/why-does-the-minting-function-of-erc721-have-an-access-control
Doc631,0.46,0.18,0,0,0,0,0.35,0,0,0,0,https://stackoverflow.com/questions/67610421/how-to-create-crowdsale-with-openzipplin-4-x-without-crowdsale-contracts
Doc632,0.05,0.51,0,0,0,0,0.13,0,0,0.29,1,https://stackoverflow.com/questions/67600002/deploy-a-pruned-tron-trc20-node
Doc633,0.05,0,0,0.34,0,0,0.61,0,0,0,6,https://stackoverflow.com/questions/67585765/if-smart-contracts-are-stored-on-blocks-in-the-<blockchain>-how-is-its-state-upda
Doc634,0.26,0,0,0,0,0.41,0.32,0,0,0,5,https://stackoverflow.com/questions/67583406/pay-fee-for-tron-contract-method-call-with-another-account
Doc635,0,0,0,0,0,0.45,0.02,0,0,0.53,9,https://stackoverflow.com/questions/67583332/how-can-i-convert-transform-a-json-tree-structure-to-a-merkle-tree
Doc636,0,0.5,0,0,0,0.45,0,0.05,0,0,1,https://stackoverflow.com/questions/67582382/creating-an-account-on-wax-test-net-returns-wallet-wallet-is-not-unlocked
Doc637,0,0.12,0,0,0,0.65,0.22,0,0,0,5,https://stackoverflow.com/questions/67580499/verifying-a-crypto-bsc-address-belongs-to-someone
Doc638,0,0.22,0,0,0.65,0,0,0.05,0,0.06,4,https://stackoverflow.com/questions/67572448/how-do-i-listen-for-trx-events-on-tron-network-tronweb-nodejs
Doc639,0,0.03,0,0.13,0.16,0.21,0.17,0.29,0,0,7,https://stackoverflow.com/questions/67503957/how-to-manually-burn-tokens-on-bsc-network
Doc640,0,0.24,0,0,0.5,0,0,0.23,0,0,4,https://stackoverflow.com/questions/67502523/how-to-integrate-pancakeswap-sdk-to-nestjs-project
Doc641,0.12,0,0,0,0,0,0.41,0.16,0,0.31,6,https://stackoverflow.com/questions/67491376/read-data-stored-in-the-blocks-in-ganache
Doc642,0,0.15,0,0,0,0,0.84,0,0,0,6,https://stackoverflow.com/questions/67483735/how-can-smart-contracts-daos-survive-the-chaos-of-the-real-world-if-they-cant
Doc643,0,0,0,0.06,0.56,0,0,0,0,0.37,4,https://stackoverflow.com/questions/67479221/how-do-i-use-sql-to-return-an-average-value-for-a-day-in-a-date-range
Doc644,0.2,0.79,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/67477783/how-to-run-the-graph-node-in-the-rinkeby-test-rpc
Doc645,0,0.37,0,0,0.4,0,0,0,0,0.22,4,https://stackoverflow.com/questions/67473601/cleos-on-wax-get-info-eror-failed-with-error-parse-error-4-unexpected-char
Doc646,0,0.71,0.1,0,0,0,0.18,0,0,0,1,https://stackoverflow.com/questions/67466015/what-is-the-difference-between-indy-node-and-indy-sdk
Doc647,0.08,0,0,0,0,0.21,0.68,0,0,0.02,6,https://stackoverflow.com/questions/67452880/understanding-<blockchain>-smart-contract
Doc648,0.28,0,0,0.03,0,0,0,0.69,0,0,7,https://stackoverflow.com/questions/67465114/solidity-solidity-declarationerror-identifier-not-found-or-not-unique
Doc649,0.07,0,0,0,0,0,0.09,0.83,0,0,7,https://stackoverflow.com/questions/67450251/how-to-store-in-an-orders-contract-an-array-of-products-contract
Doc650,0,0,0,0.07,0.39,0,0,0,0.3,0.23,4,https://stackoverflow.com/questions/67448291/how-to-get-contracts-all-holders-on-bsc
Doc651,0,0,0,0,0,0,0,1,0,0,7,https://stackoverflow.com/questions/67439700/token-information-does-not-show-when-compiled
Doc652,0,0,0,0,0,0,0,1,0,0,7,https://stackoverflow.com/questions/67435585/problems-when-buying-tokens-from-a-contract-using-bnb
Doc653,0,0.21,0.79,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/67434270/unable-to-restore-the-backup-of-fabric-samples-test-network-<hyperledger>-fabric
Doc654,0.99,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/67426041/some-truffle-test-not-executed
Doc655,0,0,0.13,0,0,0.03,0.83,0,0,0,6,https://stackoverflow.com/questions/67418605/different-world-states-db-as-a-mechanism-for-data-security
Doc656,0,0.63,0.12,0.19,0.06,0,0,0,0,0,1,https://stackoverflow.com/questions/67417999/cannot-connect-to-my-postgresql-server-remotely-from-chainlink-node-terminal
Doc657,0,0,0,0,0,0.84,0,0.16,0,0,5,https://stackoverflow.com/questions/67410717/ethereumjs-library-not-providing-me-with-correct-address-missing-0x
Doc658,0,0,0,0.04,0,0,0.05,0.91,0,0,7,https://stackoverflow.com/questions/67409550/implementing-buying-and-selling-in-solidity
Doc659,0,0,0.97,0.02,0,0,0,0,0,0,2,https://stackoverflow.com/questions/67405125/<hyperledger>-fabric-role-of-member-vs-peer
Doc660,0.12,0.06,0,0,0.57,0,0,0,0.19,0.05,4,https://stackoverflow.com/questions/67395981/bsc-testnet-truffle-migrate-etimedout
Doc661,0,0,0,0,0.32,0.13,0.14,0.41,0,0,7,https://stackoverflow.com/questions/67392522/ethereum-bsc-<blockchain>-transaction-data
Doc662,0.06,0,0,0.4,0,0,0.26,0.27,0,0,3,https://stackoverflow.com/questions/67384106/ehtereum-smart-contract-approve-spender-from-another-contract
Doc663,0,0,0.3,0,0.08,0.51,0,0,0.03,0.07,5,https://stackoverflow.com/questions/67383772/different-cross-chaincode-behavior-for-two-different-chaincode-methods
Doc664,0,0,0,0,0,0,0.19,0,0.23,0.58,9,https://stackoverflow.com/questions/67374582/sha256-of-block-header-hexadecimal-vs-string
Doc665,0.1,0.65,0,0,0,0,0,0,0.24,0,1,https://stackoverflow.com/questions/67372211/truffle-configuration
Doc666,0,0.14,0.14,0,0,0.25,0.37,0,0,0.1,6,https://stackoverflow.com/questions/67368828/how-do-you-safely-identify-a-user-contacting-our-api-via-an-intermediary-platfor
Doc667,0,0.19,0,0,0,0.32,0.49,0,0,0,6,https://stackoverflow.com/questions/67366964/decentralized-identifiers-dids
Doc668,0.15,0.13,0,0.24,0.05,0,0,0,0,0.43,9,https://stackoverflow.com/questions/67366053/<geth>-private-network-return-error-invalid-opcode-selfbalance-when-executing-a
Doc669,0.2,0,0,0,0.46,0.33,0,0,0,0,4,https://stackoverflow.com/questions/67365542/how-it-is-possible-to-connect-with-uniswap-smart-contract-with-uniswap-sdk-pakag
Doc670,0.18,0,0,0.27,0,0,0.41,0.06,0,0.08,6,https://stackoverflow.com/questions/67358997/how-to-properly-use-the-call-or-delegatecall-in-solidity
Doc671,0.11,0,0,0.04,0,0,0.24,0.61,0,0,7,https://stackoverflow.com/questions/67350117/called-function-suddenly-needs-to-be-payable
Doc672,0.08,0.26,0,0.04,0,0.26,0,0.23,0,0.13,1,https://stackoverflow.com/questions/67345388/burn-nep-141-tokens
Doc673,0,0.3,0.34,0,0.2,0,0,0,0.15,0,2,https://stackoverflow.com/questions/67337517/<hyperledger>-fabric-installation-in-windows10-pro
Doc674,0.03,0,0.96,0,0,0,0,0,0.01,0,2,https://stackoverflow.com/questions/67335105/how-to-make-connection-between-fabric-node-sdk-and-fabric-network-when-deployed
Doc675,0,0.56,0.42,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/67334437/how-to-run-<hyperledger>-fabric
Doc676,0,0,0,0,0,0.06,0.44,0.5,0,0,7,https://stackoverflow.com/questions/67326591/solidity-enum-inside-of-struct-not-updating-in-2-3-functions-working-in-1-3
Doc677,0.43,0,0,0,0.17,0,0.2,0.2,0,0,0,https://stackoverflow.com/questions/67317548/cross-contract-calls-in-aeternity
Doc678,0,0,0,0.22,0,0.07,0.02,0.69,0,0,7,https://stackoverflow.com/questions/67317392/how-to-transfer-a-nft-from-one-account-to-another-using-erc721
Doc679,0,0.37,0,0,0,0,0.61,0,0,0,6,https://stackoverflow.com/questions/67312380/why-is-there-a-difference-in-<blockchain>-fee-between-bitcoin-qt-and-<blockchain>-ap
Doc680,0,0,0.99,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/67308965/instantiation-of-chaincode-onto-different-channels-on-<hyperledger>-fabric
Doc681,0.4,0,0,0,0.24,0,0.35,0,0,0,0,https://stackoverflow.com/questions/67311918/is-there-a-place-to-find-the-list-of-all-the-public-smart-contracts-on-vechain
Doc682,0,0,0,0,0.23,0,0,0.34,0,0.42,9,https://stackoverflow.com/questions/67305192/get-proper-sell-price-from-uniswap-v2
Doc683,0,0,0,0,0,0.1,0.29,0.58,0.03,0,7,https://stackoverflow.com/questions/67291011/erc20-how-to-split-the-initial-token-supply-on-multiple-accounts
Doc684,0,0,0,0.48,0,0,0.17,0,0.11,0.24,3,https://stackoverflow.com/questions/67304320/does-chainlink-have-a-reliable-way-to-verify-the-size-format-of-a-file-behind-a
Doc685,0,0,0.21,0,0,0.12,0.22,0,0.02,0.42,9,https://stackoverflow.com/questions/67281785/<hyperledger>-fabric-with-raft-protocol-how-are-<transactions>-packaged-into-blocks
Doc686,0,0,0,0,0.12,0,0,0,0,0.87,9,https://stackoverflow.com/questions/67281289/writing-a-simulation-code-adding-blocks-in-chain
Doc687,0,0,0,0.35,0.25,0,0.4,0,0,0,6,https://stackoverflow.com/questions/67280095/can-i-get-binance-api-data-in-solidity
Doc688,0,0.04,0.52,0,0,0,0.43,0,0,0,2,https://stackoverflow.com/questions/67279648/how-can-i-establish-federated-communication-between-two-separate-<hyperledger>-fab
Doc689,0,0,0,0,0,0,0.64,0.09,0,0.27,6,https://stackoverflow.com/questions/67264895/is-it-possible-to-create-unpredictable-random-number-with-solidity
Doc690,0.2,0,0,0.63,0,0,0,0.17,0,0,3,https://stackoverflow.com/questions/67263654/vm-exception-while-processing-transaction-revert-when-running-a-chainlink-no
Doc691,0,0,0,0,0,0,0,0.99,0,0,7,https://stackoverflow.com/questions/67263214/solidity-k-error-when-i-try-to-burn-tokens-in-liquidity
Doc692,0.15,0,0,0.48,0,0,0,0.37,0,0,3,https://stackoverflow.com/questions/67251051/allowance-and-transfer-tokens-from-contract-b-using-contract-a-to-user-address-x
Doc693,0.35,0.19,0,0.3,0.15,0,0,0,0,0,0,https://stackoverflow.com/questions/67245415/how-to-change-account-in-truffleganache
Doc694,0,0,0.2,0.1,0.25,0,0.09,0.11,0,0.24,4,https://stackoverflow.com/questions/67242479/<blockchain>-com-market-ohlc-data-api-call
Doc695,0,0.51,0,0,0,0,0,0,0.48,0,1,https://stackoverflow.com/questions/67241567/install-startport-mv-cannot-move-starport-to-usr-local-bin-starport-per
Doc696,0,0,0,0,0,0.23,0.23,0.09,0.06,0.38,9,https://stackoverflow.com/questions/67231596/pandas-conditional-row-values-based-on-an-other-column
Doc697,0,0,0,0,0,0,0,0,0.98,0.01,8,https://stackoverflow.com/questions/67212641/im-getting-an-error-using-aeproject-test-command-with-initialized-project
Doc698,0,0,0,0,0,0.83,0,0,0,0.15,5,https://stackoverflow.com/questions/67210683/how-to-derive-cardano-addresses-from-public-keys
Doc699,0,0.06,0.46,0.01,0.1,0.08,0,0,0.29,0,2,https://stackoverflow.com/questions/67210353/facing-error-when-running-enrolladmin-js-for-ibm-block-chain-<hyperledger>-fabric
Doc700,0,0.8,0,0,0,0,0.17,0,0,0,1,https://stackoverflow.com/questions/67199392/quorum-marker-support-quorum-ibft-consensus
Doc701,0,0,0,0,0,0,0.04,0,0,0.95,9,https://stackoverflow.com/questions/67191901/how-do-i-know-my-ethereum-nodes-sync-low-speed-or-out-of-sync
Doc702,0,0,0,0,0,0,0.55,0.44,0,0,6,https://stackoverflow.com/questions/67185442/how-to-transfer-specific-amount-of-tokens-to-each-holder-in-solidity-when-transa
Doc703,0,0.3,0,0,0.53,0.07,0,0,0,0.1,4,https://stackoverflow.com/questions/67184934/how-to-scrape-content-from-a-website-that-requests-a-metamask-connection
Doc704,0.03,0,0,0,0,0,0,0.06,0.91,0,8,https://stackoverflow.com/questions/67174324/cannot-find-module-fs-extra-npm
